S1_total_0,S1_delta_0,S1_min_0,S1_max_0,S1_mean_0,S2_total_0,S2_delta_0,S2_min_0,S2_max_0,S2_mean_0,S1_total_1,S1_delta_1,S1_min_1,S1_max_1,S1_mean_1,S2_total_1,S2_delta_1,S2_min_1,S2_max_1,S2_mean_1,S1_total_2,S1_delta_2,S1_min_2,S1_max_2,S1_mean_2,S2_total_2,S2_delta_2,S2_min_2,S2_max_2,S2_mean_2,S1_total_3,S1_delta_3,S1_min_3,S1_max_3,S1_mean_3,S2_total_3,S2_delta_3,S2_min_3,S2_max_3,S2_mean_3,Danger Rating
0,0,3.5,17.2,9.152173913043478,0,0,6.2,18.4,11.54782608695652,0,0,3.0,12.3,6.378260869565217,0,0,4.4,14.3,8.382608695652173,0,0,6.7,19.6,12.121739130434783,0,0,12.4,22.4,14.608695652173912,0,0,6.8,23.7,14.369565217391305,0,0,13.5,24.8,19.01304347826087,-1
0,0,4.4,20.2,10.630434782608695,0,0,10.8,23.1,15.73913043478261,0,0,3.5,17.2,9.152173913043478,0,0,6.2,18.4,11.54782608695652,0,0,3.0,12.3,6.378260869565217,0,0,4.4,14.3,8.382608695652173,0,0,6.7,19.6,12.121739130434783,0,0,12.4,22.4,14.608695652173912,-1
0,0,8.3,19.6,13.265217391304347,0.0,0.0,12.6,23.2,17.53913043478261,0,0,4.4,20.2,10.630434782608695,0,0,10.8,23.1,15.73913043478261,0,0,3.5,17.2,9.152173913043478,0,0,6.2,18.4,11.54782608695652,0,0,3.0,12.3,6.378260869565217,0,0,4.4,14.3,8.382608695652173,-1
0,0,6.9,21.2,12.986956521739131,0,0.0,12.4,23.1,17.23913043478261,0,0,8.3,19.6,13.265217391304347,0.0,0.0,12.6,23.2,17.53913043478261,0,0,4.4,20.2,10.630434782608695,0,0,10.8,23.1,15.73913043478261,0,0,3.5,17.2,9.152173913043478,0,0,6.2,18.4,11.54782608695652,-1
0,0,9.5,18.2,14.791304347826086,0.0,0.0,12.4,20.6,15.660869565217391,0,0,6.9,21.2,12.986956521739131,0,0.0,12.4,23.1,17.23913043478261,0,0,8.3,19.6,13.265217391304347,0.0,0.0,12.6,23.2,17.53913043478261,0,0,4.4,20.2,10.630434782608695,0,0,10.8,23.1,15.73913043478261,-1
0,0,6.6,11.9,9.28695652173913,0,0.0,7.3,14.8,9.143478260869566,0,0,9.5,18.2,14.791304347826086,0.0,0.0,12.4,20.6,15.660869565217391,0,0,6.9,21.2,12.986956521739131,0,0.0,12.4,23.1,17.23913043478261,0,0,8.3,19.6,13.265217391304347,0.0,0.0,12.6,23.2,17.53913043478261,-1
0,0,7.5,12.5,9.039130434782608,0,0,7.6,15.7,10.304347826086957,0,0,6.6,11.9,9.28695652173913,0,0.0,7.3,14.8,9.143478260869566,0,0,9.5,18.2,14.791304347826086,0.0,0.0,12.4,20.6,15.660869565217391,0,0,6.9,21.2,12.986956521739131,0,0.0,12.4,23.1,17.23913043478261,-1
0,0,7.4,12.4,8.95217391304348,0,0,9.5,18.0,12.469565217391304,0,0,7.5,12.5,9.039130434782608,0,0,7.6,15.7,10.304347826086957,0,0,6.6,11.9,9.28695652173913,0,0.0,7.3,14.8,9.143478260869566,0,0,9.5,18.2,14.791304347826086,0.0,0.0,12.4,20.6,15.660869565217391,-1
0,0,6.5,11.7,8.856521739130434,0,0,7.5,15.0,9.108695652173912,0,0,7.4,12.4,8.95217391304348,0,0,9.5,18.0,12.469565217391304,0,0,7.5,12.5,9.039130434782608,0,0,7.6,15.7,10.304347826086957,0,0,6.6,11.9,9.28695652173913,0,0.0,7.3,14.8,9.143478260869566,-1
0,0,3.2,10.7,6.456521739130435,0,0,5.5,9.0,6.778260869565218,0,0,6.5,11.7,8.856521739130434,0,0,7.5,15.0,9.108695652173912,0,0,7.4,12.4,8.95217391304348,0,0,9.5,18.0,12.469565217391304,0,0,7.5,12.5,9.039130434782608,0,0,7.6,15.7,10.304347826086957,-1
0,0,2.2,12.1,5.834782608695652,0,0,3.2,8.4,5.469565217391304,0,0,3.2,10.7,6.456521739130435,0,0,5.5,9.0,6.778260869565218,0,0,6.5,11.7,8.856521739130434,0,0,7.5,15.0,9.108695652173912,0,0,7.4,12.4,8.95217391304348,0,0,9.5,18.0,12.469565217391304,-1
0,0,1.8,9.9,6.1521739130434785,0,0,5.0,9.9,5.926086956521739,0,0,2.2,12.1,5.834782608695652,0,0,3.2,8.4,5.469565217391304,0,0,3.2,10.7,6.456521739130435,0,0,5.5,9.0,6.778260869565218,0,0,6.5,11.7,8.856521739130434,0,0,7.5,15.0,9.108695652173912,-1
0,0,3.4,11.5,5.717391304347826,0,0,4.0,12.0,7.1521739130434785,0,0,1.8,9.9,6.1521739130434785,0,0,5.0,9.9,5.926086956521739,0,0,2.2,12.1,5.834782608695652,0,0,3.2,8.4,5.469565217391304,0,0,3.2,10.7,6.456521739130435,0,0,5.5,9.0,6.778260869565218,-1
0,0,4.5,9.2,6.756521739130434,0,0,5.3,11.6,6.408695652173913,0,0,3.4,11.5,5.717391304347826,0,0,4.0,12.0,7.1521739130434785,0,0,1.8,9.9,6.1521739130434785,0,0,5.0,9.9,5.926086956521739,0,0,2.2,12.1,5.834782608695652,0,0,3.2,8.4,5.469565217391304,-1
0,0,3.7,12.1,6.691304347826087,0,0,4.5,10.9,6.065217391304348,0,0,4.5,9.2,6.756521739130434,0,0,5.3,11.6,6.408695652173913,0,0,3.4,11.5,5.717391304347826,0,0,4.0,12.0,7.1521739130434785,0,0,1.8,9.9,6.1521739130434785,0,0,5.0,9.9,5.926086956521739,-1
0,0,4.3,8.8,6.469565217391304,0,0,6.1,9.0,6.6869565217391305,0,0,3.7,12.1,6.691304347826087,0,0,4.5,10.9,6.065217391304348,0,0,4.5,9.2,6.756521739130434,0,0,5.3,11.6,6.408695652173913,0,0,3.4,11.5,5.717391304347826,0,0,4.0,12.0,7.1521739130434785,-1
0,0,4.1,12.3,7.691304347826087,0,0,4.5,10.3,6.965217391304348,0,0,3.1,11.0,6.926086956521739,0,0,3.8,10.5,6.1,0,0,4.3,8.8,6.469565217391304,0,0,6.1,9.0,6.6869565217391305,0,0,3.7,12.1,6.691304347826087,0,0,4.5,10.9,6.065217391304348,-1
0,0,9.3,11.4,10.42608695652174,0,0,7.4,12.9,8.908695652173913,0,0,4.1,12.3,7.691304347826087,0,0,4.5,10.3,6.965217391304348,0,0,3.1,11.0,6.926086956521739,0,0,3.8,10.5,6.1,0,0,4.3,8.8,6.469565217391304,0,0,6.1,9.0,6.6869565217391305,-1
0,0,2.9,9.4,5.434782608695652,0,0,3.9,12.7,7.9,0,0,9.3,11.4,10.42608695652174,0,0,7.4,12.9,8.908695652173913,0,0,4.1,12.3,7.691304347826087,0,0,4.5,10.3,6.965217391304348,0,0,3.1,11.0,6.926086956521739,0,0,3.8,10.5,6.1,-1
0,0,-1.0,12.7,5.508695652173913,0,0,5.5,15.2,9.360869565217392,0,0,2.9,9.4,5.434782608695652,0,0,3.9,12.7,7.9,0,0,9.3,11.4,10.42608695652174,0,0,7.4,12.9,8.908695652173913,0,0,4.1,12.3,7.691304347826087,0,0,4.5,10.3,6.965217391304348,-1
0,0,-0.1,17.6,6.3,0,0,6.6,19.8,11.47391304347826,0,0,-1.0,12.7,5.508695652173913,0,0,5.5,15.2,9.360869565217392,0,0,2.9,9.4,5.434782608695652,0,0,3.9,12.7,7.9,0,0,9.3,11.4,10.42608695652174,0,0,7.4,12.9,8.908695652173913,-1
0,0,3.0,19.1,9.060869565217391,0,0,9.6,21.1,14.395652173913044,0,0,-0.1,17.6,6.3,0,0,6.6,19.8,11.47391304347826,0,0,-1.0,12.7,5.508695652173913,0,0,5.5,15.2,9.360869565217392,0,0,2.9,9.4,5.434782608695652,0,0,3.9,12.7,7.9,-1
0,0,2.8,17.0,9.121739130434783,0,0,7.0,17.4,11.808695652173913,0,0,3.0,19.1,9.060869565217391,0,0,9.6,21.1,14.395652173913044,0,0,-0.1,17.6,6.3,0,0,6.6,19.8,11.47391304347826,0,0,-1.0,12.7,5.508695652173913,0,0,5.5,15.2,9.360869565217392,-1
0,0,8.0,14.7,10.639130434782608,0,0,8.9,14.5,10.71304347826087,0,0,2.8,17.0,9.121739130434783,0,0,7.0,17.4,11.808695652173913,0,0,3.0,19.1,9.060869565217391,0,0,9.6,21.1,14.395652173913044,0,0,-0.1,17.6,6.3,0,0,6.6,19.8,11.47391304347826,-1
0,0,4.7,8.2,6.108695652173913,0,0,5.5,8.0,6.391304347826087,0,0,8.0,14.7,10.639130434782608,0,0,8.9,14.5,10.71304347826087,0,0,2.8,17.0,9.121739130434783,0,0,7.0,17.4,11.808695652173913,0,0,3.0,19.1,9.060869565217391,0,0,9.6,21.1,14.395652173913044,-1
0,0,4.2,7.7,5.495652173913044,0,0,4.0,6.2,4.973913043478261,0,0,4.7,8.2,6.108695652173913,0,0,5.5,8.0,6.391304347826087,0,0,8.0,14.7,10.639130434782608,0,0,8.9,14.5,10.71304347826087,0,0,2.8,17.0,9.121739130434783,0,0,7.0,17.4,11.808695652173913,-1
0,0,2.1,8.3,4.434782608695652,0,0,3.0,5.3,3.747826086956522,0,0,4.2,7.7,5.495652173913044,0,0,4.0,6.2,4.973913043478261,0,0,4.7,8.2,6.108695652173913,0,0,5.5,8.0,6.391304347826087,0,0,8.0,14.7,10.639130434782608,0,0,8.9,14.5,10.71304347826087,-1
0,0,2.6,6.2,3.726086956521739,0,0,1.0,9.9,4.095652173913043,0,0,2.1,8.3,4.434782608695652,0,0,3.0,5.3,3.747826086956522,0,0,4.2,7.7,5.495652173913044,0,0,4.0,6.2,4.973913043478261,0,0,4.7,8.2,6.108695652173913,0,0,5.5,8.0,6.391304347826087,-1
0,0,-1.2,8.9,3.243478260869565,0,0,3.4,13.4,7.008695652173913,0,0,2.6,6.2,3.726086956521739,0,0,1.0,9.9,4.095652173913043,0,0,2.1,8.3,4.434782608695652,0,0,3.0,5.3,3.747826086956522,0,0,4.2,7.7,5.495652173913044,0,0,4.0,6.2,4.973913043478261,-1
0,0,-2.4,10.9,2.565217391304348,0,0,3.3,13.8,7.995652173913044,0,0,-1.2,8.9,3.243478260869565,0,0,3.4,13.4,7.008695652173913,0,0,2.6,6.2,3.726086956521739,0,0,1.0,9.9,4.095652173913043,0,0,2.1,8.3,4.434782608695652,0,0,3.0,5.3,3.747826086956522,-1
0,0,3.5,7.6,5.873913043478261,0,0,2.6,8.7,4.51304347826087,0,0,-2.4,10.9,2.565217391304348,0,0,3.3,13.8,7.995652173913044,0,0,-1.2,8.9,3.243478260869565,0,0,3.4,13.4,7.008695652173913,0,0,2.6,6.2,3.726086956521739,0,0,1.0,9.9,4.095652173913043,-1
0,0,-0.4,8.1,3.360869565217391,0,0,1.3,6.3,3.217391304347826,0,0,3.5,7.6,5.873913043478261,0,0,2.6,8.7,4.51304347826087,0,0,-2.4,10.9,2.565217391304348,0,0,3.3,13.8,7.995652173913044,0,0,-1.2,8.9,3.243478260869565,0,0,3.4,13.4,7.008695652173913,-1
0,0,3.9,11.7,7.21304347826087,0,0,3.1,7.6,4.478260869565218,0,0,-0.4,8.1,3.360869565217391,0,0,1.3,6.3,3.217391304347826,0,0,3.5,7.6,5.873913043478261,0,0,2.6,8.7,4.51304347826087,0,0,-2.4,10.9,2.565217391304348,0,0,3.3,13.8,7.995652173913044,-1
0,0,10.2,11.8,11.160869565217391,0,0,7.1,12.5,8.88695652173913,0,0,3.9,11.7,7.21304347826087,0,0,3.1,7.6,4.478260869565218,0,0,-0.4,8.1,3.360869565217391,0,0,1.3,6.3,3.217391304347826,0,0,3.5,7.6,5.873913043478261,0,0,2.6,8.7,4.51304347826087,-1
0,0,-0.8,8.4,4.473913043478261,0,0,3.2,13.2,8.91304347826087,0,0,10.2,11.8,11.160869565217391,0,0,7.1,12.5,8.88695652173913,0,0,3.9,11.7,7.21304347826087,0,0,3.1,7.6,4.478260869565218,0,0,-0.4,8.1,3.360869565217391,0,0,1.3,6.3,3.217391304347826,-1
0,0,-2.9,9.7,1.1608695652173913,0,0,2.5,14.9,7.217391304347826,0,0,-0.8,8.4,4.473913043478261,0,0,3.2,13.2,8.91304347826087,0,0,10.2,11.8,11.160869565217391,0,0,7.1,12.5,8.88695652173913,0,0,3.9,11.7,7.21304347826087,0,0,3.1,7.6,4.478260869565218,-1
0,0,-4.0,9.7,0.7956521739130434,0,0,3.1,13.2,7.291304347826087,0,0,-2.9,9.7,1.1608695652173913,0,0,2.5,14.9,7.217391304347826,0,0,-0.8,8.4,4.473913043478261,0,0,3.2,13.2,8.91304347826087,0,0,10.2,11.8,11.160869565217391,0,0,7.1,12.5,8.88695652173913,-1
0,0,-3.5,8.4,0.7434782608695653,0,0,0.7,9.3,4.8826086956521735,0,0,-4.0,9.7,0.7956521739130434,0,0,3.1,13.2,7.291304347826087,0,0,-2.9,9.7,1.1608695652173913,0,0,2.5,14.9,7.217391304347826,0,0,-0.8,8.4,4.473913043478261,0,0,3.2,13.2,8.91304347826087,-1
22.0,0.0,0.6,5.4,2.0434782608695654,52.0,-11.0,1.2,3.6,2.034782608695652,22.0,2.0,-0.5,3.3,0.7304347826086957,63.0,-3.0,1.5,5.6,2.6478260869565218,20.0,2.0,-1.1,4.8,1.1130434782608696,66.0,3.0,-0.1,2.4,0.7739130434782608,18.0,4.0,-0.8,2.2,0.2956521739130435,63.0,12.0,-0.3,3.2,0.48695652173913045,-1
16.0,-6.0,-2.7,4.2,1.2173913043478262,43.0,-9.0,-0.3,1.5,0.45652173913043476,22.0,0.0,0.6,5.4,2.0434782608695654,52.0,-11.0,1.2,3.6,2.034782608695652,22.0,2.0,-0.5,3.3,0.7304347826086957,63.0,-3.0,1.5,5.6,2.6478260869565218,20.0,2.0,-1.1,4.8,1.1130434782608696,66.0,3.0,-0.1,2.4,0.7739130434782608,-1
18.0,2.0,-0.2,4.9,2.865217391304348,43.0,0.0,1.1,3.4,2.734782608695652,16.0,-6.0,-2.7,4.2,1.2173913043478262,43.0,-9.0,-0.3,1.5,0.45652173913043476,22.0,0.0,0.6,5.4,2.0434782608695654,52.0,-11.0,1.2,3.6,2.034782608695652,22.0,2.0,-0.5,3.3,0.7304347826086957,63.0,-3.0,1.5,5.6,2.6478260869565218,-1
10.0,-8.0,-2.0,5.8,1.173913043478261,34.0,-9.0,1.7,4.8,2.5478260869565217,18.0,2.0,-0.2,4.9,2.865217391304348,43.0,0.0,1.1,3.4,2.734782608695652,16.0,-6.0,-2.7,4.2,1.2173913043478262,43.0,-9.0,-0.3,1.5,0.45652173913043476,22.0,0.0,0.6,5.4,2.0434782608695654,52.0,-11.0,1.2,3.6,2.034782608695652,-1
9.0,-1.0,-2.7,2.4,-0.6608695652173913,25.0,-9.0,0.4,2.8,1.6608695652173913,10.0,-8.0,-2.0,5.8,1.173913043478261,34.0,-9.0,1.7,4.8,2.5478260869565217,18.0,2.0,-0.2,4.9,2.865217391304348,43.0,0.0,1.1,3.4,2.734782608695652,16.0,-6.0,-2.7,4.2,1.2173913043478262,43.0,-9.0,-0.3,1.5,0.45652173913043476,-1
11.0,2.0,0.5,4.3,1.8608695652173912,29.0,4.0,-0.7,5.3,1.2478260869565216,9.0,-1.0,-2.7,2.4,-0.6608695652173913,25.0,-9.0,0.4,2.8,1.6608695652173913,10.0,-8.0,-2.0,5.8,1.173913043478261,34.0,-9.0,1.7,4.8,2.5478260869565217,18.0,2.0,-0.2,4.9,2.865217391304348,43.0,0.0,1.1,3.4,2.734782608695652,-1
11.0,0.0,-1.7,2.0,-0.6739130434782609,32.0,3.0,-0.2,2.0,0.6956521739130435,11.0,2.0,0.5,4.3,1.8608695652173912,29.0,4.0,-0.7,5.3,1.2478260869565216,9.0,-1.0,-2.7,2.4,-0.6608695652173913,25.0,-9.0,0.4,2.8,1.6608695652173913,10.0,-8.0,-2.0,5.8,1.173913043478261,34.0,-9.0,1.7,4.8,2.5478260869565217,-1
13.0,2.0,-0.5,2.3,0.5043478260869565,36.0,4.0,0.0,0.8,0.3217391304347826,11.0,0.0,-1.7,2.0,-0.6739130434782609,32.0,3.0,-0.2,2.0,0.6956521739130435,11.0,2.0,0.5,4.3,1.8608695652173912,29.0,4.0,-0.7,5.3,1.2478260869565216,9.0,-1.0,-2.7,2.4,-0.6608695652173913,25.0,-9.0,0.4,2.8,1.6608695652173913,-1
18.0,5.0,0.2,3.5,1.5695652173913044,73.0,37.0,-0.4,0.4,-0.026086956521739132,13.0,2.0,-0.5,2.3,0.5043478260869565,36.0,4.0,0.0,0.8,0.3217391304347826,11.0,0.0,-1.7,2.0,-0.6739130434782609,32.0,3.0,-0.2,2.0,0.6956521739130435,11.0,2.0,0.5,4.3,1.8608695652173912,29.0,4.0,-0.7,5.3,1.2478260869565216,-1
20.0,2.0,0.9,3.5,1.7043478260869565,92.0,19.0,1.4,2.4,1.934782608695652,18.0,5.0,0.2,3.5,1.5695652173913044,73.0,37.0,-0.4,0.4,-0.026086956521739132,13.0,2.0,-0.5,2.3,0.5043478260869565,36.0,4.0,0.0,0.8,0.3217391304347826,11.0,0.0,-1.7,2.0,-0.6739130434782609,32.0,3.0,-0.2,2.0,0.6956521739130435,-1
21.0,1.0,2.6,8.9,5.247826086956522,81.0,-11.0,2.0,8.7,4.369565217391305,20.0,2.0,0.9,3.5,1.7043478260869565,92.0,19.0,1.4,2.4,1.934782608695652,18.0,5.0,0.2,3.5,1.5695652173913044,73.0,37.0,-0.4,0.4,-0.026086956521739132,13.0,2.0,-0.5,2.3,0.5043478260869565,36.0,4.0,0.0,0.8,0.3217391304347826,-1
12.0,-9.0,1.4,4.1,2.4565217391304346,64.0,-17.0,2.9,5.1,3.760869565217391,21.0,1.0,2.6,8.9,5.247826086956522,81.0,-11.0,2.0,8.7,4.369565217391305,20.0,2.0,0.9,3.5,1.7043478260869565,92.0,19.0,1.4,2.4,1.934782608695652,18.0,5.0,0.2,3.5,1.5695652173913044,73.0,37.0,-0.4,0.4,-0.026086956521739132,-1
10.0,-2.0,-0.3,3.1,1.182608695652174,52.0,-12.0,-0.1,2.6,1.2956521739130435,12.0,-9.0,1.4,4.1,2.4565217391304346,64.0,-17.0,2.9,5.1,3.760869565217391,21.0,1.0,2.6,8.9,5.247826086956522,81.0,-11.0,2.0,8.7,4.369565217391305,20.0,2.0,0.9,3.5,1.7043478260869565,92.0,19.0,1.4,2.4,1.934782608695652,-1
10.0,0.0,0.7,6.5,3.4304347826086956,43.0,-9.0,1.3,3.5,2.026086956521739,10.0,-2.0,-0.3,3.1,1.182608695652174,52.0,-12.0,-0.1,2.6,1.2956521739130435,12.0,-9.0,1.4,4.1,2.4565217391304346,64.0,-17.0,2.9,5.1,3.760869565217391,21.0,1.0,2.6,8.9,5.247826086956522,81.0,-11.0,2.0,8.7,4.369565217391305,-1
0,-10.0,4.0,8.4,6.043478260869565,15.0,-28.0,4.0,6.9,5.639130434782609,10.0,0.0,0.7,6.5,3.4304347826086956,43.0,-9.0,1.3,3.5,2.026086956521739,10.0,-2.0,-0.3,3.1,1.182608695652174,52.0,-12.0,-0.1,2.6,1.2956521739130435,12.0,-9.0,1.4,4.1,2.4565217391304346,64.0,-17.0,2.9,5.1,3.760869565217391,-1
0,0,1.1,6.1,3.4695652173913043,0,-15.0,4.8,8.7,6.6695652173913045,0,-10.0,4.0,8.4,6.043478260869565,15.0,-28.0,4.0,6.9,5.639130434782609,10.0,0.0,0.7,6.5,3.4304347826086956,43.0,-9.0,1.3,3.5,2.026086956521739,10.0,-2.0,-0.3,3.1,1.182608695652174,52.0,-12.0,-0.1,2.6,1.2956521739130435,-1
0,0,-0.5,8.7,2.426086956521739,0,0,2.5,10.0,5.091304347826087,0,0,1.1,6.1,3.4695652173913043,0,-15.0,4.8,8.7,6.6695652173913045,0,-10.0,4.0,8.4,6.043478260869565,15.0,-28.0,4.0,6.9,5.639130434782609,10.0,0.0,0.7,6.5,3.4304347826086956,43.0,-9.0,1.3,3.5,2.026086956521739,-1
0,0,2.8,4.9,3.7043478260869565,0,0,3.4,4.8,3.878260869565217,0,0,2.5,8.6,3.8130434782608695,0,0,-5.0,8.1,5.234782608695652,0,0,-0.5,8.7,2.426086956521739,0,0,2.5,10.0,5.091304347826087,0,0,1.1,6.1,3.4695652173913043,0,-15.0,4.8,8.7,6.6695652173913045,-1
0,0,0.2,3.0,1.308695652173913,0,0,0.0,3.0,0.6956521739130435,0,0,2.8,4.9,3.7043478260869565,0,0,3.4,4.8,3.878260869565217,0,0,2.5,8.6,3.8130434782608695,0,0,-5.0,8.1,5.234782608695652,0,0,-0.5,8.7,2.426086956521739,0,0,2.5,10.0,5.091304347826087,-1
0,0,-3.2,2.1,-0.17391304347826086,23.0,23.0,-1.0,2.9,0.19999999999999998,0,0,0.2,3.0,1.308695652173913,0,0,0.0,3.0,0.6956521739130435,0,0,2.8,4.9,3.7043478260869565,0,0,3.4,4.8,3.878260869565217,0,0,2.5,8.6,3.8130434782608695,0,0,-5.0,8.1,5.234782608695652,-1
0,0,-3.4,-0.1,-1.8695652173913044,27.0,4.0,-1.8,-0.3,-1.1695652173913045,0,0,-3.2,2.1,-0.17391304347826086,23.0,23.0,-1.0,2.9,0.19999999999999998,0,0,0.2,3.0,1.308695652173913,0,0,0.0,3.0,0.6956521739130435,0,0,2.8,4.9,3.7043478260869565,0,0,3.4,4.8,3.878260869565217,-1
0,0,-5.0,-1.0,-3.0391304347826087,27.0,0.0,-6.1,-1.8,-3.373913043478261,0,0,-3.4,-0.1,-1.8695652173913044,27.0,4.0,-1.8,-0.3,-1.1695652173913045,0,0,-3.2,2.1,-0.17391304347826086,23.0,23.0,-1.0,2.9,0.19999999999999998,0,0,0.2,3.0,1.308695652173913,0,0,0.0,3.0,0.6956521739130435,-1
0,0,-4.1,-1.0,-2.752173913043478,32.0,5.0,-3.3,0.0,-2.1826086956521737,0,0,-5.0,-1.0,-3.0391304347826087,27.0,0.0,-6.1,-1.8,-3.373913043478261,0,0,-3.4,-0.1,-1.8695652173913044,27.0,4.0,-1.8,-0.3,-1.1695652173913045,0,0,-3.2,2.1,-0.17391304347826086,23.0,23.0,-1.0,2.9,0.19999999999999998,-1
0,0,-7.7,-2.1,-4.160869565217391,32.0,0.0,-5.3,-1.3,-2.9217391304347826,0,0,-4.1,-1.0,-2.752173913043478,32.0,5.0,-3.3,0.0,-2.1826086956521737,0,0,-5.0,-1.0,-3.0391304347826087,27.0,0.0,-6.1,-1.8,-3.373913043478261,0,0,-3.4,-0.1,-1.8695652173913044,27.0,4.0,-1.8,-0.3,-1.1695652173913045,-1
0,0,-6.5,1.4,-3.5478260869565217,37.0,5.0,-3.6,0.0,-2.3521739130434782,0,0,-7.7,-2.1,-4.160869565217391,32.0,0.0,-5.3,-1.3,-2.9217391304347826,0,0,-4.1,-1.0,-2.752173913043478,32.0,5.0,-3.3,0.0,-2.1826086956521737,0,0,-5.0,-1.0,-3.0391304347826087,27.0,0.0,-6.1,-1.8,-3.373913043478261,-1
4.0,4.0,-1.8,1.9,-0.5478260869565218,70.0,33.0,-0.7,0.3,-0.3347826086956522,0,0,-6.5,1.4,-3.5478260869565217,37.0,5.0,-3.6,0.0,-2.3521739130434782,0,0,-7.7,-2.1,-4.160869565217391,32.0,0.0,-5.3,-1.3,-2.9217391304347826,0,0,-4.1,-1.0,-2.752173913043478,32.0,5.0,-3.3,0.0,-2.1826086956521737,-1
9.0,5.0,-0.2,0.7,0.26956521739130435,93.0,23.0,0.0,0.9,0.2608695652173913,4.0,4.0,-1.8,1.9,-0.5478260869565218,70.0,33.0,-0.7,0.3,-0.3347826086956522,0,0,-6.5,1.4,-3.5478260869565217,37.0,5.0,-3.6,0.0,-2.3521739130434782,0,0,-7.7,-2.1,-4.160869565217391,32.0,0.0,-5.3,-1.3,-2.9217391304347826,-1
16.0,7.0,-2.4,-0.4,-1.5391304347826087,107.0,14.0,-2.5,-0.4,-1.682608695652174,9.0,5.0,-0.2,0.7,0.26956521739130435,93.0,23.0,0.0,0.9,0.2608695652173913,4.0,4.0,-1.8,1.9,-0.5478260869565218,70.0,33.0,-0.7,0.3,-0.3347826086956522,0,0,-6.5,1.4,-3.5478260869565217,37.0,5.0,-3.6,0.0,-2.3521739130434782,3
30.0,14.0,-4.5,-0.7,-2.2043478260869565,166.0,59.0,-2.9,-1.7,-2.2869565217391306,16.0,7.0,-2.4,-0.4,-1.5391304347826087,107.0,14.0,-2.5,-0.4,-1.682608695652174,9.0,5.0,-0.2,0.7,0.26956521739130435,93.0,23.0,0.0,0.9,0.2608695652173913,4.0,4.0,-1.8,1.9,-0.5478260869565218,70.0,33.0,-0.7,0.3,-0.3347826086956522,3
48.0,18.0,-2.7,-1.3,-2.3130434782608695,235.0,69.0,-3.1,-1.8,-2.5391304347826087,30.0,14.0,-4.5,-0.7,-2.2043478260869565,166.0,59.0,-2.9,-1.7,-2.2869565217391306,16.0,7.0,-2.4,-0.4,-1.5391304347826087,107.0,14.0,-2.5,-0.4,-1.682608695652174,9.0,5.0,-0.2,0.7,0.26956521739130435,93.0,23.0,0.0,0.9,0.2608695652173913,4
65.0,6.0,-9.6,-2.7,-5.534782608695652,301.0,10.0,-3.7,-2.0,-3.017391304347826,59.0,3.0,-5.5,-3.4,-4.378260869565217,291.0,20.0,-3.7,-0.9,-2.739130434782609,56.0,8.0,-8.7,-2.6,-5.478260869565218,271.0,36.0,-4.3,-1.4,-2.8956521739130436,48.0,18.0,-2.7,-1.3,-2.3130434782608695,235.0,69.0,-3.1,-1.8,-2.5391304347826087,3
68.0,3.0,-6.4,-2.3,-4.5,317.0,16.0,-6.6,1.2,-3.808695652173913,65.0,6.0,-9.6,-2.7,-5.534782608695652,301.0,10.0,-3.7,-2.0,-3.017391304347826,59.0,3.0,-5.5,-3.4,-4.378260869565217,291.0,20.0,-3.7,-0.9,-2.739130434782609,56.0,8.0,-8.7,-2.6,-5.478260869565218,271.0,36.0,-4.3,-1.4,-2.8956521739130436,3
68.0,0.0,-8.1,0.0,-3.891304347826087,316.0,-1.0,-7.4,-2.5,-4.982608695652174,68.0,3.0,-6.4,-2.3,-4.5,317.0,16.0,-6.6,1.2,-3.808695652173913,65.0,6.0,-9.6,-2.7,-5.534782608695652,301.0,10.0,-3.7,-2.0,-3.017391304347826,59.0,3.0,-5.5,-3.4,-4.378260869565217,291.0,20.0,-3.7,-0.9,-2.739130434782609,2
69.0,1.0,-2.1,0.7,-0.8695652173913043,323.0,7.0,-2.9,0.4,-1.882608695652174,68.0,0.0,-8.1,0.0,-3.891304347826087,316.0,-1.0,-7.4,-2.5,-4.982608695652174,68.0,3.0,-6.4,-2.3,-4.5,317.0,16.0,-6.6,1.2,-3.808695652173913,65.0,6.0,-9.6,-2.7,-5.534782608695652,301.0,10.0,-3.7,-2.0,-3.017391304347826,2
66.0,-3.0,-9.2,-2.7,-6.082608695652174,324.0,1.0,-5.9,0.0,-3.882608695652174,69.0,1.0,-2.1,0.7,-0.8695652173913043,323.0,7.0,-2.9,0.4,-1.882608695652174,68.0,0.0,-8.1,0.0,-3.891304347826087,316.0,-1.0,-7.4,-2.5,-4.982608695652174,68.0,3.0,-6.4,-2.3,-4.5,317.0,16.0,-6.6,1.2,-3.808695652173913,2
72.0,6.0,-2.5,1.9,-0.25217391304347825,341.0,17.0,-4.5,-1.6,-3.226086956521739,66.0,-3.0,-9.2,-2.7,-6.082608695652174,324.0,1.0,-5.9,0.0,-3.882608695652174,69.0,1.0,-2.1,0.7,-0.8695652173913043,323.0,7.0,-2.9,0.4,-1.882608695652174,68.0,0.0,-8.1,0.0,-3.891304347826087,316.0,-1.0,-7.4,-2.5,-4.982608695652174,3
